# bioPlux Text File Format
# Version: 1
# StartDateTime: 2014-05-27 18:33:37
# SamplingFrequency: 1000
# SampledChannels: 1 2 3 4 5
# SamplingResolution: 12
# AcquiringDevice: 00:07:80:4C:0F:29
# EndOfHeader
20	0	0	847	791	734	2031	1973
21	0	0	845	792	734	2036	1978
22	0	0	845	792	734	2036	1997
23	0	0	845	792	735	2037	1914
24	0	0	845	791	734	2032	1935
25	0	0	845	792	735	2034	2032
26	0	0	844	793	734	2030	2119
27	0	0	844	792	735	2030	2068
28	0	0	844	792	734	2029	2034
29	0	0	844	792	733	2029	2015
30	0	0	843	792	734	2025	2040
31	0	0	843	792	735	2030	2034
32	0	0	844	793	735	2032	1999
33	0	0	843	792	734	2038	1926
34	0	0	844	793	735	2040	1914
35	0	0	843	791	734	2034	1934
36	0	0	843	792	734	2038	2069
37	0	0	843	792	734	2037	1984
38	0	0	844	793	735	2045	2115
39	0	0	843	792	735	2034	2297
40	0	0	843	792	735	2027	2209
41	0	0	842	793	734	2027	2151
42	0	0	843	792	734	2031	2024
43	0	0	843	792	734	2036	1957
44	0	0	842	792	734	2036	1998
45	0	0	842	792	734	2028	2046
46	0	0	842	792	735	2035	2050
47	0	0	842	793	734	2030	2139
48	0	0	842	793	734	2035	2122
49	0	0	842	792	734	2039	2075
50	0	0	843	794	735	2041	2064
51	0	0	841	793	734	2039	1981
52	0	0	842	793	734	2036	1976
53	0	0	843	794	735	2042	2033
54	0	0	842	792	734	2040	2024
55	0	0	842	793	734	2038	2027
56	0	0	841	793	733	2037	2029
57	0	0	842	792	733	2032	2035
58	0	0	842	793	734	2036	1969
59	0	0	842	793	734	2043	2057
60	0	0	841	793	733	2039	2009
61	0	0	841	792	734	2038	2036
62	0	0	841	793	736	2028	2094
63	0	0	841	792	734	2025	2139
64	0	0	841	792	733	2025	1929
65	0	0	840	792	734	2025	1868
66	0	0	841	792	734	2026	2012
67	0	0	841	793	733	2026	2071
68	0	0	841	792	734	2030	2041
69	0	0	840	792	733	2030	2057
70	0	0	840	792	733	2034	2063
71	0	0	840	792	732	2033	2055
72	0	0	840	792	732	2029	2023
73	0	0	841	792	733	2024	1964
74	0	0	841	793	732	2024	1952
75	0	0	840	792	731	2027	1949
76	0	0	840	793	732	2030	1973
77	0	0	840	793	733	2028	2009
78	0	0	840	793	732	2033	1973
79	0	0	839	792	731	2039	2077
80	0	0	840	792	731	2034	2173
81	0	0	840	793	731	2034	2314
82	0	0	840	792	731	2033	1971
83	0	0	840	792	730	2036	1871
84	0	0	840	792	731	2035	2065
85	0	0	839	792	730	2034	2076
86	0	0	839	792	731	2032	2092
87	0	0	839	792	731	2035	2055
88	0	0	839	792	730	2039	2017
89	0	0	839	791	731	2041	2004
90	0	0	839	792	731	2039	1999
91	0	0	838	792	731	2038	1993
92	0	0	838	792	731	2040	2019
93	0	0	838	793	731	2036	2038
94	0	0	838	792	731	2035	1991
95	0	0	838	792	730	2034	1948
96	0	0	838	792	730	2039	2023
97	0	0	838	792	731	2040	2168
98	0	0	838	793	731	2039	2144
99	0	0	838	792	730	2034	2097
100	0	0	838	792	730	2036	2118
101	0	0	838	792	730	2041	2075
102	0	0	837	793	729	2038	2059
103	0	0	838	792	729	2037	2049
104	0	0	837	792	730	2032	2055
105	0	0	838	793	731	2035	1968
106	0	0	838	792	730	2038	1972
107	0	0	837	792	730	2038	2019
108	0	0	839	793	732	2043	2026
109	0	0	837	791	730	2043	2028
110	0	0	839	792	731	2046	2055
111	0	0	837	791	730	2045	2057
112	0	0	837	790	730	2042	2010
113	0	0	839	791	731	2045	2111
114	0	0	837	790	730	2040	2100
115	0	0	839	791	731	2036	2081
116	0	0	838	790	730	2028	1966
117	0	0	837	790	731	2029	1866
118	0	0	839	790	731	2038	1951
119	0	0	838	788	730	2043	1908
120	0	0	839	790	731	2052	1933
121	0	0	837	789	730	2049	2050
122	0	0	838	789	730	2042	2082
123	0	0	840	790	731	2043	2077
124	0	0	838	789	730	2036	2107
125	0	0	840	790	730	2036	2084
126	0	0	838	790	731	2041	2059
127	0	0	839	791	734	2038	1995
0	0	0	839	790	731	2037	1943
1	0	0	840	791	731	2039	1967
2	0	0	838	790	730	2036	2069
3	0	0	838	789	730	2037	2200
4	0	0	838	790	729	2036	2223
5	0	0	839	790	729	2034	2097
6	0	0	838	789	729	2034	2041
7	0	0	838	789	729	2031	1984
8	0	0	839	788	729	2035	1898
9	0	0	838	788	728	2033	1900
10	0	0	840	789	729	2036	1976
11	0	0	839	787	728	2035	2077
12	0	0	841	789	729	2038	2190
13	0	0	840	787	728	2032	2130
14	0	0	839	787	728	2034	2024
15	0	0	840	787	729	2034	2002
16	0	0	840	787	728	2038	2003
17	0	0	841	787	729	2038	1993
18	0	0	840	786	729	2039	2019
19	0	0	840	786	728	2037	2119
20	0	0	840	787	727	2036	2075
21	0	0	840	787	728	2038	2029
22	0	0	840	787	728	2037	2014
23	0	0	840	787	729	2039	2029
24	0	0	841	788	728	2034	2061
25	0	0	840	787	729	2032	2062
26	0	0	841	788	729	2038	2037
27	0	0	840	786	728	2033	2021
28	0	0	840	786	729	2033	2011
29	0	0	840	787	728	2033	2020
30	0	0	841	786	729	2035	2062
31	0	0	840	786	728	2037	2089
32	0	0	840	786	728	2037	2145
33	0	0	840	786	728	2037	2129
34	0	0	840	786	728	2038	2158
35	0	0	841	787	729	2039	1984
36	0	0	840	786	728	2033	1832
37	0	0	841	787	729	2032	1808
38	0	0	840	787	728	2035	1918
39	0	0	840	787	728	2035	1961
40	0	0	841	787	729	2043	1982
41	0	0	841	787	728	2042	2012
42	0	0	842	788	729	2040	2142
43	0	0	842	787	728	2036	2072
44	0	0	841	787	729	2034	1987
45	0	0	842	788	730	2041	2060
46	0	0	841	787	728	2032	2107
47	0	0	842	788	728	2034	2074
48	0	0	841	787	728	2036	2058
49	0	0	841	787	728	2040	2042
50	0	0	842	788	728	2044	1993
51	0	0	842	787	728	2044	1959
52	0	0	842	788	729	2043	1960
53	0	0	840	788	728	2038	1967
54	0	0	841	788	728	2039	2053
55	0	0	843	789	729	2040	2099
56	0	0	842	788	728	2035	2026
57	0	0	843	789	729	2054	2046
58	0	0	842	788	728	2176	1845
59	0	0	842	788	728	2043	2323
60	0	0	844	789	729	2306	1785
61	0	0	843	789	729	1869	2244
62	0	0	844	790	730	1947	2383
63	0	0	846	789	729	2179	1709
64	0	0	842	788	729	1747	2580
65	0	0	843	789	730	2181	1709
66	0	0	843	789	730	1967	1996
67	0	0	843	789	729	2104	1977
68	0	0	843	789	729	2075	1764
69	0	0	843	789	729	1777	2392
70	0	0	843	789	730	2059	2071
71	0	0	843	788	729	2100	1849
72	0	0	844	788	728	1993	2086
73	0	0	843	788	728	2000	2049
74	0	0	843	788	729	1978	2151
75	0	0	843	788	728	2181	1911
76	0	0	843	788	729	2140	1827
77	0	0	844	788	728	2052	2019
78	0	0	844	788	729	2027	2035
79	0	0	844	788	728	1894	2245
80	0	0	845	788	729	2140	2034
81	0	0	845	789	729	2131	1738
82	0	0	844	788	729	1839	2385
83	0	0	845	788	729	2299	1571
84	0	0	845	788	729	1725	2457
85	0	0	845	789	730	2250	1924
86	0	0	845	789	730	2078	1727
87	0	0	846	790	732	2014	2408
88	0	0	849	789	730	2356	1435
89	0	0	845	789	731	1693	2720
90	0	0	847	790	732	2464	1369
91	0	0	846	789	731	1793	2345
92	0	0	847	789	732	2294	1926
93	0	0	846	789	731	2062	1800
94	0	0	845	789	731	1866	2502
95	0	0	848	789	732	2242	1534
96	0	0	846	788	731	1676	2660
97	0	0	847	789	733	2271	1622
98	0	0	848	791	731	1625	2473
99	0	0	845	788	732	1959	2220
100	0	0	848	789	733	2052	1870
101	0	0	846	787	731	1995	2138
102	0	0	848	788	732	1942	2226
103	0	0	847	791	731	2051	2019
104	0	0	846	787	731	1833	2385
105	0	0	847	788	733	2149	1918
106	0	0	846	787	732	1962	1922
107	0	0	847	789	733	1889	2204
108	0	0	844	787	731	1962	2035
109	0	0	844	787	732	1998	2050
110	0	0	846	788	733	2010	2035
111	0	0	845	787	731	2020	2030
112	0	0	846	788	732	2031	2031
113	0	0	844	787	731	2036	2027
114	0	0	844	788	731	2041	2036
115	0	0	845	788	732	2045	2044
116	0	0	844	787	731	2045	2049
117	0	0	846	789	732	2051	2053
118	0	0	843	788	730	2047	2061
119	0	0	843	787	731	2051	1984
120	0	0	845	788	732	2051	1865
121	0	0	843	787	731	2046	1947
122	0	0	845	788	732	2047	1989
123	0	0	843	787	730	2050	2036
124	0	0	843	787	731	2051	2069
125	0	0	845	788	732	2056	2079
126	0	0	844	786	731	2050	1956
127	0	0	845	788	733	2051	1991
0	0	0	844	786	731	2047	1989
1	0	0	843	787	731	2051	1990
2	0	0	845	788	733	2057	2006
3	0	0	844	786	732	2052	2013
4	0	0	846	787	733	2050	2063
5	0	0	843	786	732	2043	2161
6	0	0	843	786	731	2045	2086
7	0	0	845	787	732	2044	2030
8	0	0	844	786	731	2049	1994
9	0	0	845	787	732	2051	1909
10	0	0	847	786	731	2052	1926
11	0	0	845	786	732	2056	1951
12	0	0	844	787	732	2051	1949
13	0	0	845	787	732	2051	1966
14	0	0	844	786	731	2049	2289
15	0	0	845	787	730	2049	2208
16	0	0	846	788	732	2043	2152
17	0	0	845	786	731	2043	2073
18	0	0	845	787	731	2042	2036
19	0	0	844	786	731	2039	2065
20	0	0	845	787	730	2042	1993
21	0	0	845	787	732	2045	1909
22	0	0	844	787	732	2041	1980
23	0	0	845	787	731	2044	2047
24	0	0	844	787	731	2041	2027
25	0	0	844	787	730	2043	2026
26	0	0	844	788	732	2038	2046
27	0	0	844	788	731	2038	2056
28	0	0	843	787	731	2040	2031
29	0	0	845	787	731	2032	2009
30	0	0	844	788	730	2026	1999
31	0	0	845	788	731	2030	1997
32	0	0	844	788	731	2031	2010
33	0	0	844	788	730	2034	2007
