# OpenSignals Text File Format
# {"00:07:80:3B:46:38": {"sensor": ["XYZ", "XYZ", "XYZ"], "device name": "00:07:80:3B:46:38", "column": ["nSeq", "DI", "Z", "Y", "X"], "sync interval": 2, "time": "12:29:38.252", "comments": "", "device connection": "BTH00:07:80:3B:46:38", "channels": [5, 6, 7], "keywords": "", "digital IO": [0, 1], "mode": 0, "date": "2017-9-19", "firmware version": 772, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["Z", "Y", "X"], "resolution": [16, 16, 16], "forcePlatform values": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], "special": [{}, {}, {}]}}
# EndOfHeader
175	0	37684	33223	32696	
176	0	37688	33221	32699	
177	0	37688	33223	32700	
178	0	37712	33220	32708	
179	0	37698	33210	32716	
180	0	37700	33208	32731	
181	0	37706	33202	32752	
182	0	37692	33210	32752	
183	0	37673	33210	32754	
184	0	37676	33220	32764	
185	0	37670	33205	32773	
186	0	37666	33209	32775	
187	0	37668	33199	32796	
188	0	37664	33192	32803	
189	0	37664	33217	32797	
190	0	37676	33219	32792	
191	0	37682	33223	32775	
192	0	37660	33220	32775	
193	0	37672	33218	32794	
194	0	37664	33212	32775	
195	0	37654	33223	32775	
196	0	37680	33212	32775	
197	0	37688	33218	32790	
198	0	37692	33216	32788	
199	0	37696	33216	32790	
200	0	37688	33212	32796	
201	0	37688	33217	32807	
202	0	37684	33220	32807	
203	0	37696	33206	32818	
204	0	37676	33199	32832	
205	0	37640	33210	32832	
206	0	37636	33222	32839	
207	0	37644	33232	32852	
208	0	37632	33223	32856	
209	0	37636	33223	32866	
210	0	37656	33223	32863	
211	0	37664	33230	32868	
212	0	37680	33214	32886	
213	0	37686	33223	32888	
214	0	37676	33223	32903	
215	0	37696	33223	32914	
216	0	37698	33213	32903	
217	0	37680	33220	32895	
218	0	37690	33222	32884	
219	0	37696	33228	32880	
220	0	37676	33239	32887	
221	0	37676	33223	32871	
222	0	37688	33234	32868	
223	0	37664	33234	32864	
224	0	37684	33223	32855	
225	0	37664	33226	32850	
226	0	37642	33222	32839	
227	0	37660	33223	32851	
228	0	37656	33212	32853	
229	0	37660	33209	32856	
230	0	37661	33197	32842	
231	0	37660	33198	32839	
232	0	37684	33187	32839	
233	0	37673	33184	32826	
234	0	37640	33204	32818	
235	0	37640	33193	32822	
236	0	37648	33192	32836	
237	0	37658	33196	32839	
238	0	37664	33202	32848	
239	0	37670	33203	32863	
240	0	37684	33204	32858	
241	0	37692	33207	32850	
242	0	37688	33214	32846	
243	0	37700	33202	32864	
244	0	37692	33197	32870	
245	0	37702	33204	32868	
246	0	37703	33199	32864	
247	0	37720	33207	32856	
248	0	37732	33206	32848	
249	0	37732	33209	32847	
250	0	37732	33213	32839	
251	0	37726	33223	32810	
252	0	37724	33222	32819	
253	0	37720	33211	32807	
254	0	37726	33223	32786	
255	0	37713	33235	32774	
256	0	37737	33226	32764	
257	0	37764	33223	32756	
258	0	37772	33232	32747	
259	0	37760	33242	32736	
260	0	37756	33239	32732	
261	0	37768	33248	32720	
262	0	37767	33245	32711	
263	0	37794	33239	32696	
264	0	37784	33235	32705	
265	0	37767	33240	32700	
266	0	37776	33229	32694	
267	0	37784	33234	32692	
268	0	37816	33241	32699	
269	0	37816	33239	32710	
270	0	37824	33234	32696	
271	0	37840	33231	32706	
272	0	37846	33230	32708	
273	0	37856	33241	32696	
274	0	37872	33234	32696	
275	0	37858	33234	32706	
276	0	37850	33236	32706	
277	0	37829	33235	32690	
278	0	37824	33241	32681	
279	0	37800	33238	32658	
280	0	37784	33244	32647	
281	0	37742	33251	32635	
282	0	37720	33235	32640	
283	0	37688	33256	32626	
284	0	37671	33255	32609	
285	0	37632	33251	32586	
286	0	37606	33254	32586	
287	0	37601	33261	32574	
288	0	37572	33259	32569	
289	0	37572	33255	32552	
290	0	37568	33239	32559	
291	0	37562	33236	32560	
292	0	37546	33230	32529	
293	0	37568	33234	32519	
294	0	37554	33243	32500	
295	0	37560	33238	32487	
296	0	37596	33240	32469	
297	0	37618	33223	32464	
298	0	37648	33238	32446	
299	0	37664	33245	32432	
300	0	37664	33228	32431	
301	0	37686	33232	32415	
302	0	37696	33234	32410	
303	0	37712	33243	32396	
304	0	37704	33251	32391	
305	0	37724	33254	32415	
306	0	37756	33262	32414	
307	0	37732	33279	32416	
308	0	37671	33270	32383	
309	0	37548	33277	32324	
310	0	37465	33307	32263	
311	0	37548	33306	32247	
312	0	37656	33318	32239	
313	0	37676	33319	32237	
314	0	37794	33287	32230	
315	0	37895	33271	32256	
316	0	37950	33250	32296	
317	0	38020	33217	32364	
318	0	38064	33200	32442	
319	0	38072	33190	32511	
320	0	38128	33181	32582	
321	0	38116	33186	32635	
322	0	38084	33189	32686	
323	0	38088	33186	32719	
324	0	38072	33181	32748	
325	0	38044	33190	32775	
326	0	38064	33193	32793	
327	0	38040	33201	32815	
328	0	38000	33204	32802	
329	0	37988	33214	32801	
330	0	37948	33208	32806	
331	0	37904	33199	32808	
332	0	37876	33188	32818	
333	0	37856	33199	32827	
334	0	37808	33200	32851	
335	0	37776	33181	32881	
336	0	37767	33187	32893	
337	0	37732	33178	32935	
338	0	37700	33164	32966	
339	0	37696	33155	32984	
340	0	37666	33146	33026	
341	0	37632	33138	33062	
342	0	37584	33127	33090	
343	0	37568	33122	33125	
344	0	37568	33127	33159	
345	0	37552	33118	33190	
346	0	37548	33134	33188	
347	0	37564	33131	33200	
348	0	37552	33144	33204	
349	0	37554	33148	33207	
350	0	37572	33138	33198	
351	0	37576	33142	33192	
352	0	37564	33142	33190	
353	0	37565	33154	33189	
354	0	37584	33146	33180	
355	0	37584	33154	33166	
356	0	37564	33159	33150	
357	0	37564	33178	33126	
358	0	37586	33170	33115	
359	0	37606	33174	33088	
360	0	37624	33176	33058	
361	0	37640	33195	33036	
362	0	37672	33212	33008	
363	0	37676	33208	32982	
364	0	37686	33220	32958	
365	0	37720	33218	32919	
366	0	37728	33226	32877	
367	0	37736	33228	32859	
368	0	37728	33223	32842	
369	0	37736	33232	32820	
370	0	37744	33223	32816	
371	0	37720	33228	32796	
372	0	37712	33228	32769	
373	0	37722	33222	32759	
374	0	37712	33234	32752	
375	0	37718	33240	32715	
376	0	37721	33231	32690	
377	0	37744	33223	32679	
378	0	37738	33206	32679	
379	0	37732	33215	32656	
380	0	37712	33223	32636	
381	0	37696	33213	32635	
382	0	37688	33216	32612	
383	0	37681	33209	32583	
384	0	37704	33210	32564	
385	0	37748	33219	32554	
386	0	37778	33212	32546	
387	0	37796	33206	32528	
388	0	37796	33206	32535	
389	0	37812	33204	32539	
390	0	37822	33210	32544	
391	0	37828	33223	32572	
392	0	37828	33254	32600	
393	0	37836	33258	32623	
394	0	37824	33276	32658	
395	0	37820	33268	32679	
396	0	37808	33287	32692	
397	0	37808	33287	32705	
398	0	37826	33316	32696	
399	0	37796	33307	32696	
400	0	37788	33287	32706	
401	0	37808	33285	32706	
